청주 지역공급량(Gcal),datetime,기온(°C),풍향(16방위),풍속(m/s),강수량(mm),상대습도(%),일사(MJ/m2),체감온도(°C),month,heat_stress,cold_stress,is_cold,is_weekend,is_holiday
105,2017-01-10 11:00:00,1.1,290,1.4,0.0,43.8232,1.32,-0.3596,1,0.0,1.4595698766743317,True,False,False
94,2017-01-10 12:00:00,1.1,320,2.1,0.0,40.8009,1.3,-1.3089,1,0.0,2.408859916715956,True,False,False
84,2017-01-10 13:00:00,2.0,320,3.0,0.0,45.3367,1.05,-1.1148,1,0.0,3.1148383015359307,True,False,False
87,2017-01-10 14:00:00,1.5,290,3.3,0.0,57.2662,0.95,-1.958,1,0.0,3.457995287850135,True,False,False
89,2017-01-10 15:00:00,0.5,340,2.4,0.0,74.1629,1.0,-2.344,1,0.0,2.8440334940881518,True,False,False
89,2017-01-10 16:00:00,0.8,270,2.5,0.0,63.3097,0.62,-2.0919,1,0.0,2.8918930821669635,True,False,False
82,2017-01-10 17:00:00,0.5,290,1.9,0.0,56.8056,0.18,-1.7653,1,0.0,2.2652814891334665,True,False,False
105,2017-01-10 18:00:00,-0.1,270,2.5,0.0,52.7374,0.02,-3.1584,1,0.0,3.058425865386716,True,False,False
133,2017-01-10 19:00:00,-0.8,320,1.5,0.0,52.0273,0.0,-2.6843,1,0.0,1.884319675152769,True,False,False
163,2017-01-10 20:00:00,-1.5,340,3.9,0.0,51.1145,0.0,-6.0715,1,0.0,4.571476074990973,True,False,False
173,2017-01-10 21:00:00,-2.0,290,1.5,0.0,54.9242,0.0,-4.0533,1,0.0,2.053290968656577,True,False,False
172,2017-01-10 22:00:00,-2.5,290,2.6,0.0,47.1661,0.0,-6.1131,1,0.0,3.613109445241349,True,False,False
170,2017-01-10 23:00:00,-2.9,290,3.3,0.0,50.6124,0.0,-7.2848,1,0.0,4.384783304757711,True,False,False
155,2017-01-11 00:00:00,-3.5,290,2.6,0.0,48.6917,0.0,-7.3017,1,0.0,3.801693358279123,True,False,False
156,2017-01-11 01:00:00,-4.6,290,3.5,0.0,45.9844,0.0,-9.5283,1,0.0,4.928293093306891,True,False,False
153,2017-01-11 02:00:00,-5.4,290,2.9,0.0,39.0825,0.0,-9.9006,1,0.0,4.50059455967577,True,False,False
140,2017-01-11 03:00:00,-6.1,340,1.4,0.0,38.6449,0.0,-8.5324,1,0.0,2.4323500121188357,True,False,False
136,2017-01-11 04:00:00,-6.3,320,3.0,0.0,34.0083,0.0,-11.0891,1,0.0,4.789095426282047,True,False,False
141,2017-01-11 05:00:00,-6.6,320,1.1,0.0,37.4752,0.0,-8.4141,1,0.0,0.0,True,False,False
145,2017-01-11 06:00:00,-6.9,270,0.8,0.0,38.3478,0.0,-7.8755,1,0.0,0.0,True,False,False
155,2017-01-11 07:00:00,-7.0,230,1.1,0.0,41.4044,0.0,-8.8604,1,0.0,0.0,True,False,False
167,2017-01-11 08:00:00,-6.6,180,1.1,0.0,40.152,0.0,-8.4141,1,0.0,0.0,True,False,False
169,2017-01-11 09:00:00,-5.3,160,1.7,0.0,36.3628,0.32,-8.1749,1,0.0,2.874864581609484,True,False,False
127,2017-01-11 10:00:00,-4.2,250,1.1,0.0,29.0036,0.85,-5.7365,1,0.0,0.0,True,False,False
113,2017-01-11 11:00:00,-2.8,180,1.4,0.0,24.1138,1.35,-4.7865,1,0.0,1.986492450040104,True,False,False
99,2017-01-11 12:00:00,-0.7,180,2.1,0.0,25.8247,1.65,-3.414,1,0.0,2.714019245091613,True,False,False
89,2017-01-11 13:00:00,0.0,250,1.7,0.0,31.0864,1.86,-2.0729,1,0.0,2.0729004519112504,True,False,False
88,2017-01-11 14:00:00,0.5,230,2.3,0.0,34.7146,1.52,-2.237,1,0.0,2.7369794097174585,True,False,False
95,2017-01-11 15:00:00,0.4,250,2.4,0.0,38.1455,0.49,-2.4622,1,0.0,2.862170261205264,True,False,False
113,2017-01-11 16:00:00,0.7,230,2.3,0.0,43.5486,0.24,-2.0015,1,0.0,2.7014657733408303,True,False,False
123,2017-01-11 17:00:00,-0.7,250,2.6,0.0,56.8143,0.17,-3.9737,1,0.0,3.273658401773353,True,False,False
145,2017-01-11 18:00:00,-1.3,230,1.8,0.0,62.961,0.01,-3.7155,1,0.0,2.4155180805843823,True,False,False
160,2017-01-11 19:00:00,-1.6,250,1.5,0.0,68.0422,0.0,-3.597,1,0.0,1.996967204155308,True,False,False
177,2017-01-11 20:00:00,-2.1,250,1.4,0.0,70.5959,0.0,-3.9919,1,0.0,1.8919166035385544,True,False,False
182,2017-01-11 21:00:00,-2.5,250,1.4,0.0,76.6449,0.0,-4.446,1,0.0,1.9459599443965845,True,False,False
181,2017-01-11 22:00:00,-2.8,250,1.4,0.0,80.3794,0.0,-4.7865,1,0.0,1.986492450040104,True,False,False
182,2017-01-11 23:00:00,-2.7,200,1.2,0.0,79.7846,0.0,-4.2804,1,0.0,0.0,True,False,False
162,2017-01-12 00:00:00,-2.3,200,1.9,0.0,77.4563,0.0,-5.0156,1,0.0,2.715597107477593,True,False,False
154,2017-01-12 01:00:00,-2.4,230,0.5,0.0,76.0797,0.0,-1.9082,1,0.0,0.0,True,False,False
140,2017-01-12 02:00:00,-2.8,200,1.4,0.0,76.3604,0.0,-4.7865,1,0.0,1.986492450040104,True,False,False
135,2017-01-12 03:00:00,-3.0,230,0.8,0.0,77.5036,0.0,-3.6201,1,0.0,0.0,True,False,False
139,2017-01-12 04:00:00,-3.0,180,0.7,0.0,81.5827,0.0,-3.3057,1,0.0,0.0,True,False,False
126,2017-01-12 05:00:00,-3.0,160,1.2,0.0,83.6223,0.0,-4.6172,1,0.0,0.0,True,False,False
134,2017-01-12 06:00:00,-2.8,180,0.8,0.0,84.3984,0.0,-3.4019,1,0.0,0.0,True,False,False
144,2017-01-12 07:00:00,-2.6,200,1.2,0.0,85.135,0.0,-4.1681,1,0.0,0.0,True,False,False
159,2017-01-12 08:00:00,-2.7,0,0.4,0.0,85.7684,0.0,-1.746,1,0.0,0.0,True,False,False
153,2017-01-12 09:00:00,-1.7,200,1.1,0.0,77.8066,0.24,-2.9473,1,0.0,0.0,True,False,False
130,2017-01-12 10:00:00,-0.8,270,0.9,0.0,74.5725,0.4,-1.483,1,0.0,0.0,True,False,False
120,2017-01-12 11:00:00,-0.3,270,1.5,0.0,70.2318,0.31,-2.1139,1,0.0,1.8139149695261845,True,False,False
119,2017-01-12 12:00:00,-0.5,200,1.7,0.1,84.8349,0.2,-2.6486,1,0.0,2.1485574452790086,True,False,False
114,2017-01-12 13:00:00,1.2,200,1.6,0.0,82.5182,0.57,-0.5508,1,0.0,1.7508030715168887,True,False,False
111,2017-01-12 14:00:00,1.7,200,1.3,0.0,76.716,0.46,0.4848,1,0.0,1.2151917995855237,True,False,False
113,2017-01-12 15:00:00,1.7,320,1.6,0.0,62.2413,0.3,0.0223,1,0.0,1.677703237758723,True,False,False
113,2017-01-12 16:00:00,1.7,290,2.1,0.0,53.5564,0.39,-0.6071,1,0.0,2.307140140590737,True,False,False
137,2017-01-12 17:00:00,0.6,290,2.4,0.0,37.5981,0.22,-2.2259,1,0.0,2.8258967269710404,True,False,False
141,2017-01-12 18:00:00,-0.5,290,1.6,0.0,42.4175,0.03,-2.4993,1,0.0,1.9993425062946584,True,False,False
167,2017-01-12 19:00:00,-0.9,270,1.7,0.0,43.6742,0.0,-3.1091,1,0.0,2.209083039973214,True,False,False
184,2017-01-12 20:00:00,-1.5,270,1.1,0.0,49.289,0.0,-2.7242,1,0.0,0.0,True,False,False
188,2017-01-12 21:00:00,-1.9,270,1.1,0.0,48.8814,0.0,-3.1705,1,0.0,0.0,True,False,False
195,2017-01-12 22:00:00,-2.3,270,1.6,0.0,48.4102,0.0,-4.5625,1,0.0,2.2625019078240607,True,False,False
187,2017-01-12 23:00:00,-2.7,290,1.2,0.0,45.8761,0.0,-4.2804,1,0.0,0.0,True,False,False
180,2017-01-13 00:00:00,-3.3,320,0.9,0.0,43.7993,0.0,-4.2331,1,0.0,0.0,True,False,False
164,2017-01-13 01:00:00,-3.6,290,1.1,0.0,38.3926,0.0,-5.0671,1,0.0,0.0,True,False,False
160,2017-01-13 02:00:00,-4.5,0,0.4,0.0,41.0753,0.0,-3.6213,1,0.0,0.0,True,False,False
150,2017-01-13 03:00:00,-4.8,270,0.6,0.0,42.0148,0.0,-4.8769,1,0.0,0.0,True,False,False
149,2017-01-13 04:00:00,-5.0,0,0.3,0.0,40.2853,0.0,-3.5054,1,0.0,0.0,True,False,False
145,2017-01-13 05:00:00,-5.0,180,0.8,0.0,49.7642,0.0,-5.8024,1,0.0,0.0,True,False,False
150,2017-01-13 06:00:00,-6.1,160,1.1,0.0,54.1028,0.0,-7.8563,1,0.0,0.0,True,False,False
156,2017-01-13 07:00:00,-6.7,340,0.7,0.0,64.7371,0.0,-7.3061,1,0.0,0.0,True,False,False
167,2017-01-13 08:00:00,-6.6,160,1.1,0.0,53.5361,0.01,-8.4141,1,0.0,0.0,True,False,False
170,2017-01-13 09:00:00,-4.6,160,0.7,0.0,45.9844,0.3,-5.0356,1,0.0,0.0,True,False,False
144,2017-01-13 10:00:00,-3.7,160,1.1,0.0,42.9784,0.72,-5.1787,1,0.0,0.0,True,False,False
116,2017-01-13 11:00:00,-2.2,250,1.3,0.0,49.975,1.14,-3.9185,1,0.0,1.7185036455916354,True,False,False
112,2017-01-13 12:00:00,-2.5,290,1.9,0.0,55.0271,0.77,-5.2478,1,0.0,2.747762508787887,True,False,False
112,2017-01-13 13:00:00,-3.1,320,3.0,0.0,73.9736,0.56,-7.2436,1,0.0,4.143598703488365,True,False,False
135,2017-01-13 14:00:00,-2.9,340,2.5,0.0,74.9064,0.56,-6.4765,1,0.0,3.5765278576259463,True,False,False
133,2017-01-13 15:00:00,-1.6,290,2.7,0.0,60.6863,1.34,-5.1474,1,0.0,3.547371663551026,True,False,False
126,2017-01-13 16:00:00,-2.0,290,2.9,0.0,49.2424,0.69,-5.8254,1,0.0,3.8254259556465726,True,False,False
140,2017-01-13 17:00:00,-2.9,270,2.5,0.0,58.7104,0.21,-6.4765,1,0.0,3.5765278576259463,True,False,False
161,2017-01-13 18:00:00,-2.9,270,2.8,0.0,56.6859,0.02,-6.8021,1,0.0,3.9021254253296616,True,False,False
190,2017-01-13 19:00:00,-3.2,270,1.7,0.0,57.965,0.0,-5.7571,1,0.0,2.5571052094649,True,False,False
197,2017-01-13 20:00:00,-3.0,270,1.7,0.0,57.1079,0.0,-5.5268,1,0.0,2.526842412117796,True,False,False
193,2017-01-13 21:00:00,-3.2,290,2.7,0.0,62.1054,0.0,-7.0546,1,0.0,3.85460139459604,True,False,False
198,2017-01-13 22:00:00,-3.8,320,2.1,0.0,54.1266,0.0,-7.0396,1,0.0,3.239571421738579,True,False,False
193,2017-01-13 23:00:00,-4.7,340,3.3,0.0,53.2827,0.0,-9.4639,1,0.0,4.763923857128989,True,False,False
188,2017-01-14 00:00:00,-5.6,320,2.7,0.0,52.0807,0.0,-9.9154,1,0.0,4.315445991163562,True,True,False
176,2017-01-14 01:00:00,-5.9,320,2.1,0.0,50.746,0.0,-9.4956,1,0.0,3.5955906381768443,True,True,False
172,2017-01-14 02:00:00,-6.4,340,1.1,0.0,44.8135,0.0,-8.191,1,0.0,0.0,True,True,False
165,2017-01-14 03:00:00,-6.8,360,1.9,0.0,46.2095,0.0,-10.2393,1,0.0,3.4393186369592224,True,True,False
161,2017-01-14 04:00:00,-6.9,360,1.8,0.0,46.5651,0.0,-10.1901,1,0.0,3.290134720772979,True,True,False
152,2017-01-14 05:00:00,-6.9,290,1.4,0.0,46.5651,0.0,-9.4404,1,0.0,2.5404366938348897,True,True,False
150,2017-01-14 06:00:00,-7.5,270,1.3,0.0,48.7693,0.0,-9.9025,1,0.0,2.4024915388819945,True,True,False
159,2017-01-14 07:00:00,-7.6,290,0.9,0.0,49.1472,0.0,-8.9634,1,0.0,0.0,True,True,False
164,2017-01-14 08:00:00,-7.7,270,1.5,0.0,49.5295,0.01,-10.5559,1,0.0,2.855904612799658,True,True,False
171,2017-01-14 09:00:00,-6.8,360,1.2,0.0,46.2095,0.33,-8.883,1,0.0,0.0,True,True,False
153,2017-01-14 10:00:00,-6.2,290,2.3,0.0,36.3448,0.9,-10.1267,1,0.0,3.926686228334499,True,True,False
142,2017-01-14 11:00:00,-6.1,290,3.4,0.0,30.9159,1.42,-11.2569,1,0.0,5.156903817929237,True,True,False
140,2017-01-14 12:00:00,-5.3,320,3.0,0.0,24.2418,1.75,-9.8874,1,0.0,4.587377700409022,True,True,False
125,2017-01-14 13:00:00,-5.3,290,3.7,0.0,21.8177,1.89,-10.5601,1,0.0,5.260090805011445,True,True,False
126,2017-01-14 14:00:00,-4.8,320,3.7,0.0,21.0074,1.8,-9.9493,1,0.0,5.149332089201823,True,True,False
118,2017-01-14 15:00:00,-4.3,290,3.3,0.0,22.4785,1.5,-8.9797,1,0.0,4.679670401046484,True,True,False
128,2017-01-14 16:00:00,-5.0,290,3.4,0.0,26.067,1.05,-9.9221,1,0.0,4.922104029683844,True,True,False
145,2017-01-14 17:00:00,-5.3,290,3.8,0.0,26.666,0.44,-10.6473,1,0.0,5.347262672831991,True,True,False
164,2017-01-14 18:00:00,-5.8,290,2.3,0.0,32.7349,0.03,-9.6557,1,0.0,3.8556589555812417,True,True,False
196,2017-01-14 19:00:00,-6.1,290,2.2,0.0,33.4922,0.0,-9.8719,1,0.0,3.771881608523378,True,True,False
205,2017-01-14 20:00:00,-6.5,320,2.8,0.0,34.5322,0.0,-11.1054,1,0.0,4.605378246419015,True,True,False
210,2017-01-14 21:00:00,-7.1,320,3.2,0.0,30.5981,0.0,-12.2659,1,0.0,5.165928762392477,True,True,False
209,2017-01-14 22:00:00,-7.5,340,3.1,0.0,31.5566,0.0,-12.6416,1,0.0,5.141566922086582,True,True,False
200,2017-01-14 23:00:00,-7.8,320,1.8,0.0,35.233,0.0,-11.2307,1,0.0,3.4306981093747213,True,True,False
190,2017-01-15 00:00:00,-8.0,320,2.9,0.0,32.8016,0.0,-13.0169,1,0.0,5.016899962756922,True,True,False
184,2017-01-15 01:00:00,-8.6,320,0.7,0.0,34.3686,0.0,-9.3604,1,0.0,0.0,True,True,False
173,2017-01-15 02:00:00,-8.5,320,2.5,0.0,31.002,0.0,-13.1127,1,0.0,4.612731842104406,True,True,False
167,2017-01-15 03:00:00,-8.8,340,1.8,0.0,31.736,0.0,-12.3869,1,0.0,3.586879652265541,True,True,False
173,2017-01-15 04:00:00,-9.2,20,0.6,0.0,32.745,0.0,-9.5849,1,0.0,0.0,True,True,False
165,2017-01-15 05:00:00,-10.5,0,0.4,0.0,50.789,0.0,-9.8722,1,0.0,0.0,True,True,False
170,2017-01-15 06:00:00,-9.8,200,0.6,0.0,41.1904,0.0,-10.2269,1,0.0,0.0,True,True,False
170,2017-01-15 07:00:00,-10.6,140,1.2,0.0,47.5372,0.0,-13.1489,1,0.0,0.0,True,True,False
177,2017-01-15 08:00:00,-10.8,0,0.2,0.0,52.0117,0.0,-8.443,1,0.0,0.0,True,True,False
179,2017-01-15 09:00:00,-8.5,160,0.8,0.0,43.4028,0.36,-9.6213,1,0.0,0.0,True,True,False
158,2017-01-15 10:00:00,-6.7,140,0.6,0.0,32.3686,0.91,-6.9099,1,0.0,0.0,True,True,False
140,2017-01-15 11:00:00,-5.7,250,1.6,0.0,27.4883,1.43,-8.4596,1,0.0,2.759580777379596,True,True,False
137,2017-01-15 12:00:00,-4.4,290,1.5,0.0,24.9134,1.76,-6.7912,1,0.0,2.39123355566419,True,True,False
116,2017-01-15 13:00:00,-2.9,290,1.9,0.0,22.2695,1.89,-5.7121,1,0.0,2.8120933114084763,True,True,False
118,2017-01-15 14:00:00,-1.4,250,1.6,0.0,23.558,1.79,-3.5309,1,0.0,2.1309222070593594,True,True,False
112,2017-01-15 15:00:00,-1.3,290,2.0,0.0,25.1844,1.52,-3.988,1,0.0,2.687995954630611,True,True,False
113,2017-01-15 16:00:00,-1.5,290,2.3,0.0,27.3828,1.06,-4.5921,1,0.0,3.092115773483739,True,True,False
128,2017-01-15 17:00:00,-2.2,290,2.2,0.0,32.676,0.48,-5.2947,1,0.0,3.0947351420208458,True,True,False
153,2017-01-15 18:00:00,-2.9,270,1.0,0.0,40.4899,0.02,-4.05,1,0.0,0.0,True,True,False
186,2017-01-15 19:00:00,-3.7,340,0.6,0.0,45.1273,0.0,-3.6999,1,0.0,0.0,True,True,False
198,2017-01-15 20:00:00,-4.1,340,0.9,0.0,46.5013,0.0,-5.1132,1,0.0,0.0,True,True,False
211,2017-01-15 21:00:00,-4.2,270,0.9,0.0,51.3141,0.0,-5.2232,1,0.0,0.0,True,True,False
205,2017-01-15 22:00:00,-4.5,230,0.6,0.0,52.4851,0.0,-4.5559,1,0.0,0.0,True,True,False
196,2017-01-15 23:00:00,-5.2,180,1.0,0.0,55.335,0.0,-6.5988,1,0.0,0.0,True,True,False
182,2017-01-16 00:00:00,-6.2,290,0.6,0.0,59.7092,0.0,-6.3749,1,0.0,0.0,True,False,False
173,2017-01-16 01:00:00,-7.0,360,0.9,0.0,66.2471,0.0,-8.3033,1,0.0,0.0,True,False,False
172,2017-01-16 02:00:00,-8.1,0,0.4,0.0,69.1189,0.0,-7.3718,1,0.0,0.0,True,False,False
167,2017-01-16 03:00:00,-8.4,290,0.8,0.0,67.6756,0.0,-9.5122,1,0.0,0.0,True,False,False
162,2017-01-16 04:00:00,-8.7,360,0.5,0.0,69.2761,0.0,-8.568,1,0.0,0.0,True,False,False
161,2017-01-16 05:00:00,-8.8,0,0.0,0.0,72.9927,0.0,7.6508,1,0.0,0.0,True,False,False
164,2017-01-16 06:00:00,-9.2,0,0.1,0.0,75.3135,0.0,-5.3509,1,0.0,0.0,True,False,False
177,2017-01-16 07:00:00,-9.2,0,0.4,0.0,75.3135,0.0,-8.5178,1,0.0,0.0,True,False,False
187,2017-01-16 08:00:00,-9.9,340,0.7,0.0,76.114,0.01,-10.7659,1,0.0,0.0,True,False,False
177,2017-01-16 09:00:00,-8.6,360,0.8,0.0,71.8615,0.45,-9.7304,1,0.0,0.0,True,False,False
157,2017-01-16 10:00:00,-6.5,320,0.8,0.0,63.7518,1.14,-7.439,1,0.0,0.0,True,False,False
132,2017-01-16 11:00:00,-4.4,340,0.8,0.0,52.0916,1.6,-5.1477,1,0.0,0.0,True,False,False
114,2017-01-16 12:00:00,-2.3,320,1.4,0.0,32.9189,1.74,-4.2189,1,0.0,1.9189382739675704,True,False,False
105,2017-01-16 13:00:00,-0.6,340,0.7,0.0,25.6366,1.87,-0.7108,1,0.0,0.0,True,False,False
100,2017-01-16 14:00:00,0.5,320,1.0,0.0,23.669,1.78,-0.2822,1,0.0,0.0,True,False,False
97,2017-01-16 15:00:00,0.8,20,1.9,0.0,24.7062,1.51,-1.417,1,0.0,2.217033387168025,True,False,False
102,2017-01-16 16:00:00,1.4,360,1.6,0.0,23.663,1.04,-0.3216,1,0.0,1.721563138013622,True,False,False
116,2017-01-16 17:00:00,1.4,340,0.9,0.0,23.663,0.48,0.9371,1,0.0,0.0,True,False,False
132,2017-01-16 18:00:00,0.5,340,0.9,0.0,25.2469,0.02,-0.0529,1,0.0,0.0,True,False,False
168,2017-01-16 19:00:00,-0.2,360,0.9,0.0,28.2209,0.0,-0.823,1,0.0,0.0,True,False,False
196,2017-01-16 20:00:00,-1.2,320,0.5,0.0,33.9292,0.0,-0.6397,1,0.0,0.0,True,False,False
207,2017-01-16 21:00:00,-2.2,160,1.2,0.0,38.4423,0.0,-3.7191,1,0.0,0.0,True,False,False
211,2017-01-16 22:00:00,-2.9,160,0.7,0.0,44.5389,0.0,-3.1976,1,0.0,0.0,True,False,False
199,2017-01-16 23:00:00,-3.5,160,0.8,0.0,46.5746,0.0,-4.1657,1,0.0,0.0,True,False,False
187,2017-01-17 00:00:00,-5.3,360,1.2,0.0,55.7562,0.0,-7.1991,1,0.0,0.0,True,False,False
181,2017-01-17 01:00:00,-5.6,270,0.7,0.0,59.5209,0.0,-6.1168,1,0.0,0.0,True,False,False
170,2017-01-17 02:00:00,-5.5,160,1.0,0.0,59.0697,0.0,-6.9313,1,0.0,0.0,True,False,False
160,2017-01-17 03:00:00,-7.1,360,0.9,0.0,66.7594,0.0,-8.4133,1,0.0,0.0,True,False,False
154,2017-01-17 04:00:00,-7.2,290,0.5,0.0,67.274,0.0,-6.9823,1,0.0,0.0,True,False,False
156,2017-01-17 05:00:00,-7.9,0,0.2,0.0,68.0554,0.0,-5.5496,1,0.0,0.0,True,False,False
163,2017-01-17 06:00:00,-7.5,0,0.0,0.0,65.982,0.0,8.4587,1,0.0,0.0,True,False,False
170,2017-01-17 07:00:00,-7.5,360,0.5,0.0,68.8508,0.0,-7.2994,1,0.0,0.0,True,False,False
179,2017-01-17 08:00:00,-8.4,340,1.0,0.0,70.7518,0.01,-10.145,1,0.0,0.0,True,False,False
178,2017-01-17 09:00:00,-7.2,320,1.0,0.0,67.274,0.2,-8.8152,1,0.0,0.0,True,False,False
159,2017-01-17 10:00:00,-5.2,340,0.8,0.0,60.1468,0.55,-6.0206,1,0.0,0.0,True,False,False
140,2017-01-17 11:00:00,-3.6,290,0.9,0.0,53.3231,0.9,-4.5631,1,0.0,0.0,True,False,False
115,2017-01-17 12:00:00,-1.7,290,1.1,0.0,44.4609,1.24,-2.9473,1,0.0,0.0,True,False,False
103,2017-01-17 13:00:00,0.6,160,0.9,0.0,36.0315,1.46,0.0571,1,0.0,0.0,True,False,False
100,2017-01-17 14:00:00,1.9,230,1.4,0.0,29.9653,1.23,0.5485,1,0.0,1.351483194958276,True,False,False
102,2017-01-17 15:00:00,2.8,320,1.3,0.0,26.7673,1.08,1.7268,1,0.0,1.073232048147902,True,False,False
103,2017-01-17 16:00:00,2.6,340,0.7,0.0,28.5078,0.58,2.749,1,0.0,0.0,True,False,False
123,2017-01-17 17:00:00,1.9,230,0.5,0.0,31.3922,0.22,2.6373,1,0.0,0.0,True,False,False
148,2017-01-17 18:00:00,1.5,320,1.3,0.0,35.2407,0.02,0.259,1,0.0,1.2410026634832727,True,False,False
179,2017-01-17 19:00:00,0.5,270,0.5,0.0,42.6042,0.0,1.1574,1,0.0,0.0,True,False,False
193,2017-01-17 20:00:00,-0.5,180,0.8,0.0,47.5076,0.0,-0.8923,1,0.0,0.0,True,False,False
204,2017-01-17 21:00:00,-0.8,160,1.0,0.0,45.0904,0.0,-1.7228,1,0.0,0.0,True,False,False
195,2017-01-17 22:00:00,-1.1,0,0.4,0.0,46.0911,0.0,-0.0791,1,0.0,0.0,True,False,False
192,2017-01-17 23:00:00,-1.8,230,0.5,0.0,54.1206,0.0,-1.274,1,0.0,0.0,True,False,False
181,2017-01-18 00:00:00,-2.4,180,0.7,0.0,56.5721,0.0,-2.657,1,0.0,0.0,True,False,False
168,2017-01-18 01:00:00,-3.2,0,0.4,0.0,62.1054,0.0,-2.2669,1,0.0,0.0,True,False,False
161,2017-01-18 02:00:00,-3.2,200,0.6,0.0,60.0352,0.0,-3.1649,1,0.0,0.0,True,False,False
155,2017-01-18 03:00:00,-2.6,160,1.0,0.0,57.4166,0.0,-3.7175,1,0.0,0.0,True,False,False
145,2017-01-18 04:00:00,-2.7,0,0.4,0.0,63.8277,0.0,-1.746,1,0.0,0.0,True,False,False
141,2017-01-18 05:00:00,-3.3,0,0.3,0.0,64.6561,0.0,-1.7665,1,0.0,0.0,True,False,False
149,2017-01-18 06:00:00,-3.6,360,0.7,0.0,68.2536,0.0,-3.9544,1,0.0,0.0,True,False,False
154,2017-01-18 07:00:00,-3.8,270,0.6,0.0,69.2821,0.0,-3.8069,1,0.0,0.0,True,False,False
169,2017-01-18 08:00:00,-4.0,340,0.7,0.0,72.5259,0.01,-4.3869,1,0.0,0.0,True,False,False
168,2017-01-18 09:00:00,-3.0,270,1.1,0.0,67.3057,0.2,-4.3977,1,0.0,0.0,True,False,False
142,2017-01-18 10:00:00,-0.9,180,0.9,0.0,57.65,0.66,-1.593,1,0.0,0.0,True,False,False
120,2017-01-18 11:00:00,0.2,340,1.3,0.0,59.6649,1.15,-1.2088,1,0.0,1.4087732788186431,True,False,False
100,2017-01-18 12:00:00,1.9,230,1.0,0.0,52.7961,1.24,1.2693,1,0.0,0.0,True,False,False
96,2017-01-18 13:00:00,3.4,250,1.0,0.0,46.1787,1.29,2.9316,1,0.0,0.0,True,False,False
95,2017-01-18 14:00:00,3.7,200,1.7,0.0,45.2125,1.04,2.187,1,0.0,1.513038700989843,True,False,False
105,2017-01-18 15:00:00,3.6,250,1.8,0.0,45.5322,0.61,1.9498,1,0.0,1.650228520419361,True,False,False
111,2017-01-18 16:00:00,3.4,270,1.1,0.0,51.3097,0.46,2.7426,1,0.0,0.0,True,False,False
122,2017-01-18 17:00:00,3.1,270,0.7,0.0,53.7191,0.12,3.2896,1,0.0,0.0,True,False,False
138,2017-01-18 18:00:00,3.1,290,0.8,0.0,51.0986,0.01,3.0357,1,0.0,0.0,True,False,False
156,2017-01-18 19:00:00,2.7,340,1.5,0.0,60.6559,0.0,1.3085,1,0.0,1.3914867357666667,True,False,False
174,2017-01-18 20:00:00,2.5,340,1.0,0.0,66.9921,0.0,1.9342,1,0.0,0.0,True,False,False
185,2017-01-18 21:00:00,2.0,360,1.5,0.0,70.8386,0.0,0.5099,1,0.0,1.4900533236438875,True,False,False
190,2017-01-18 22:00:00,1.1,20,1.3,0.0,72.5349,0.0,-0.1926,1,0.0,1.2926243912787712,True,False,False
187,2017-01-18 23:00:00,-0.2,340,0.8,0.0,78.0225,0.0,-0.565,1,0.0,0.0,True,False,False
174,2017-01-19 00:00:00,-1.2,360,0.7,0.0,80.3586,0.0,-1.3595,1,0.0,0.0,True,False,False
169,2017-01-19 01:00:00,-1.4,320,0.8,0.0,81.5469,0.0,-1.8743,1,0.0,0.0,True,False,False
164,2017-01-19 02:00:00,-2.3,360,1.1,0.0,85.202,0.0,-3.6167,1,0.0,0.0,True,False,False
154,2017-01-19 03:00:00,-2.8,0,0.0,0.0,88.4173,0.0,11.3798,1,0.0,0.0,True,False,False
148,2017-01-19 04:00:00,-2.7,140,0.8,0.0,87.763,0.0,-3.2928,1,0.0,0.0,True,False,False
145,2017-01-19 05:00:00,-3.7,0,0.2,0.0,90.2546,0.0,-1.3593,1,0.0,0.0,True,False,False
147,2017-01-19 06:00:00,-4.1,0,0.3,0.0,90.7883,0.0,-2.5848,1,0.0,0.0,True,False,False
154,2017-01-19 07:00:00,-3.7,0,0.3,0.0,90.2546,0.0,-2.1756,1,0.0,0.0,True,False,False
164,2017-01-19 08:00:00,-3.8,320,1.2,0.0,90.9327,0.0,-5.5152,1,0.0,0.0,True,False,False
157,2017-01-19 09:00:00,-3.3,0,0.3,0.0,91.7699,0.07,-1.7665,1,0.0,0.0,True,False,False
141,2017-01-19 10:00:00,-3.3,340,1.3,0.0,89.6842,0.18,-5.1605,1,0.0,1.8604633970292568,True,False,False
126,2017-01-19 11:00:00,-2.7,320,1.2,0.0,87.763,0.39,-4.2804,1,0.0,0.0,True,False,False
116,2017-01-19 12:00:00,-2.7,360,1.9,0.0,89.7577,0.36,-5.4799,1,0.0,2.779927910098181,True,False,False
112,2017-01-19 13:00:00,-0.9,50,1.7,0.0,82.1075,0.93,-3.1091,1,0.0,2.209083039973214,True,False,False
101,2017-01-19 14:00:00,1.1,360,1.6,0.0,69.5127,1.73,-0.6654,1,0.0,1.7654230382685232,True,False,False
93,2017-01-19 15:00:00,3.3,140,0.9,0.0,43.9225,1.3,3.0272,1,0.0,0.0,True,False,False
94,2017-01-19 16:00:00,4.3,270,0.7,0.0,33.7138,0.93,4.587,1,0.0,0.0,True,False,False
