청주 지역공급량(Gcal),datetime,기온(°C),풍향(16방위),풍속(m/s),강수량(mm),상대습도(%),일사(MJ/m2),체감온도(°C)
29,2020-06-23 7:00,23.7,0,0.4,0,71.6758,0.43,25.0417
44,2020-06-23 8:00,24.6,270,0.6,0,71.7843,0.84,25.9585
41,2020-06-23 9:00,26.6,340,0.9,0,64.6025,2.04,27.4228
35,2020-06-23 10:00,28.5,290,1.5,0,53.6893,2.65,28.3981
33,2020-06-23 11:00,29.6,180,1.9,0,48.688,3.07,29.0177
36,2020-06-23 12:00,30.2,290,1.6,0,49.8293,2.67,29.7143
33,2020-06-23 13:00,30.6,320,1.4,0,50.9748,2.33,30.2167
31,2020-06-23 14:00,30.8,290,2,0,50.6197,2.11,30.3794
28,2020-06-23 15:00,31,270,1.9,0,51.6014,1.45,30.6705
30,2020-06-23 16:00,30.5,290,2,0,52.8698,0.87,30.2971
27,2020-06-23 17:00,30,270,1.9,0,55.8228,0.85,30.0733
29,2020-06-23 18:00,29.6,270,1.4,0,56.6419,0.46,29.7495
29,2020-06-23 19:00,29,290,1.5,0,57.6432,0.24,29.2412
30,2020-06-23 20:00,28.5,50,1.4,0,58.827,0.09,28.8459
35,2020-06-23 21:00,28.3,70,1.5,0,59.5158,0,28.7053
35,2020-06-23 22:00,27.7,180,1.2,0,65.6744,0,28.6132
21,2020-06-23 23:00,27.2,140,1.4,0,69.0133,0,28.3745
24,2020-06-24 0:00,27,160,1.6,0,62.8181,0,27.6805
16,2020-06-24 1:00,26.5,140,1.2,0,61.8077,0,27.0994
11,2020-06-24 2:00,26.6,140,1.6,0,53.9789,0,26.5516
9,2020-06-24 3:00,26.2,140,2.2,0,51.7417,0,25.9681
10,2020-06-24 4:00,25.8,160,1.9,0,50.5741,0,25.477
11,2020-06-24 5:00,25.6,140,1.6,0,53.006,0,25.4874
14,2020-06-24 6:00,25.5,160,1.3,0,53.935,0.1,25.4666
19,2020-06-24 7:00,25.2,140,1.8,0,55.5306,0.16,25.3026
37,2020-06-24 8:00,24.3,140,2.3,0,61.893,0.3,24.914
34,2020-06-24 9:00,23.6,160,2.4,0,65.585,0.36,24.4943
23,2020-06-24 10:00,23,140,2.4,0.1,70.8556,0.36,24.2768
33,2020-06-24 11:00,23.9,140,2.5,0.1,64.7476,0.39,24.7316
25,2020-06-24 12:00,23.8,160,1.4,0,67.8525,0.46,24.8625
32,2020-06-24 13:00,24.2,140,2.7,0,66.5713,0.72,25.1685
32,2020-06-24 14:00,22.3,140,2.7,0.2,79.5063,0.65,24.1769
30,2020-06-24 15:00,22.7,160,1.6,0,80.4963,0.45,24.6528
19,2020-06-24 16:00,22.8,160,2.2,0.3,79.6488,0.57,24.6958
27,2020-06-24 17:00,22.6,160,2.6,0,75.8795,0.31,24.2291
30,2020-06-24 18:00,21.7,160,2,0,82.472,0.17,23.7686
28,2020-06-24 19:00,22.2,160,1.2,0,81.4874,0.08,24.2115
31,2020-06-24 20:00,21.7,180,0.9,0,85.5551,0.04,23.9774
25,2020-06-24 21:00,21.7,160,1.4,0,87.8674,0,24.1333
31,2020-06-24 22:00,22.6,180,1.7,0,83.5404,0,24.7611
27,2020-06-24 23:00,23,180,1,0,81.5373,0,25.0313
24,2020-06-25 0:00,22.8,160,1.6,0,82.532,0,24.896
17,2020-06-25 1:00,22.7,180,1,0,82.6719,0,24.8035
17,2020-06-25 2:00,22.2,160,1.2,0,86.7205,0,24.5688
14,2020-06-25 3:00,21.6,200,0.6,1.2,91.8964,0,24.3006
13,2020-06-25 4:00,21.6,140,1.2,0.4,93.0597,0,24.3782
15,2020-06-25 5:00,21.8,250,0.8,0.1,93.0771,0,24.5857
18,2020-06-25 6:00,22,250,1.6,0,89.6766,0.07,24.5634
27,2020-06-25 7:00,22.2,160,1.1,0,87.8419,0.18,24.645
43,2020-06-25 8:00,22.5,230,0.6,0.1,86.9862,0.24,24.8948
35,2020-06-25 9:00,23.1,200,1.3,0,82.8146,0.46,25.2223
36,2020-06-25 10:00,23.1,230,1.8,0,82.8146,0.54,25.2223
31,2020-06-25 11:00,22.1,250,1.8,0,88.003,0.27,24.5532
31,2020-06-25 12:00,22,270,2.2,0,86.6495,0.34,24.3589
33,2020-06-25 13:00,22.6,230,1.4,0,81.7163,0.66,24.6353
31,2020-06-25 14:00,22.5,180,1,0,83.6829,0.29,24.6686
31,2020-06-25 15:00,22.8,250,2.1,0,79.6488,0.33,24.6958
31,2020-06-25 16:00,23.3,250,2.4,0,74.8257,0.76,24.8638
26,2020-06-25 17:00,22.9,270,2.9,0,77.7343,0.29,24.6637
29,2020-06-25 18:00,22.3,230,1.8,0,78.7633,0.27,24.1255
27,2020-06-25 19:00,22.5,250,1.2,0,77.8104,0.15,24.2626
30,2020-06-25 20:00,22.2,230,1.6,0,77.7495,0.1,23.9537
37,2020-06-25 21:00,21.2,250,2.1,0,83.4489,0,23.3243
35,2020-06-25 22:00,20.7,200,2,0,87.6952,0,23.0961
31,2020-06-25 23:00,20.7,200,1.7,0,86.8756,0,23.0418
24,2020-06-26 0:00,20.5,200,1.7,0,86.7094,0,22.826
17,2020-06-26 1:00,20.7,250,1.6,0,85.6463,0,22.9602
17,2020-06-26 2:00,20.7,250,2.1,0,84.4169,0,22.8785
18,2020-06-26 3:00,20.3,250,2.1,0,85.6873,0,22.5539
14,2020-06-26 4:00,19.8,250,2.3,0,90.5491,0,22.36
14,2020-06-26 5:00,20,250,1.6,0,87.7212,0,22.3806
16,2020-06-26 6:00,20.2,230,1.5,0,84.5284,0.07,22.3753
29,2020-06-26 7:00,20.3,270,1.5,0,84.0071,0.17,22.4429
44,2020-06-26 8:00,21.1,250,1.6,0,81.5644,0.4,23.0955
32,2020-06-26 9:00,22,250,2,0,76.4332,1,23.6597
30,2020-06-26 10:00,23.5,250,1.8,0,74.9636,1.28,25.0763
32,2020-06-26 11:00,25.1,250,2,0,64.6502,2.41,25.9241
36,2020-06-26 12:00,26.3,270,2.7,0,57.5739,2.73,26.5561
38,2020-06-26 13:00,26.8,270,2.9,0,55.6166,2.63,26.8875
36,2020-06-26 14:00,27.7,270,3.3,0,51.6782,2.75,27.4324
31,2020-06-26 15:00,28.4,270,2.5,0,51.677,3,28.1193
30,2020-06-26 16:00,28.2,270,2.3,0,48.6227,2.63,27.6446
25,2020-06-26 17:00,27.8,270,2.1,0,51.912,1.69,27.5513
29,2020-06-26 18:00,26.7,290,2,0,54.8034,0.92,26.7201
28,2020-06-26 19:00,26.3,270,2.2,0,55.8204,0.58,26.411
30,2020-06-26 20:00,25.3,290,1.2,0,62.6436,0.13,25.9683
31,2020-06-26 21:00,24.3,250,1.4,0,66.5021,0,25.2636
30,2020-06-26 22:00,23.7,270,1.2,0,69.6279,0,24.8925
26,2020-06-26 23:00,23.3,270,1.5,0,71.6788,0,24.6384
23,2020-06-27 0:00,23,0,0.4,0,74.0601,0,24.5057
20,2020-06-27 1:00,22.5,250,0.9,0,75.6083,0,24.1088
17,2020-06-27 2:00,22,270,0.8,0,77.5684,0,23.7382
16,2020-06-27 3:00,21.2,290,0.5,0,82.6542,0,23.2708
15,2020-06-27 4:00,21.2,70,1.1,0,81.462,0,23.1905
15,2020-06-27 5:00,20.5,50,0.8,0,85.4648,0,22.7437
16,2020-06-27 6:00,20.8,290,0.5,0,84.713,0.07,23.0003
20,2020-06-27 7:00,21.3,50,1.9,0,82.5434,0.36,23.3654
23,2020-06-27 8:00,22.1,90,0.5,0,79.7292,0.54,23.9887
31,2020-06-27 9:00,23.1,230,0.6,0,75.0286,0.9,24.6757
34,2020-06-27 10:00,24.6,180,1.3,0,65.9639,1.65,25.5237
34,2020-06-27 11:00,25.9,90,0.9,0,60.4497,1.66,26.3926
33,2020-06-27 12:00,26.6,50,1,0,62.5926,1.8,27.2624
34,2020-06-27 13:00,27,320,1.5,0,59.7333,1.89,27.4288
31,2020-06-27 14:00,27.4,360,1.2,0,56.9771,1.65,27.5959
28,2020-06-27 15:00,28.2,290,1.6,0,47.8385,2.09,27.5718
25,2020-06-27 16:00,28.1,270,1.8,0,52.8512,1.42,27.9295
30,2020-06-27 17:00,28.1,290,1.3,0,53.903,0.76,28.0225
26,2020-06-27 18:00,28.5,250,1,0,53.6893,0.87,28.3981
27,2020-06-27 19:00,28.1,0,0.4,0,56.7953,0.62,28.2742
29,2020-06-27 20:00,27.2,290,1.4,0,55.7095,0.16,27.2905
33,2020-06-27 21:00,26.1,290,1.9,0,63.8779,0,26.8646
31,2020-06-27 22:00,24.8,320,1.3,0,69.0136,0,25.9542
27,2020-06-27 23:00,23.8,160,0.5,0,69.5488,0,24.9873
21,2020-06-28 0:00,23.7,290,0.9,0,69.6279,0,24.8925
20,2020-06-28 1:00,23.1,290,0.8,0,69.72,0,24.2957
16,2020-06-28 2:00,22.2,0,0.4,0,73.6377,0,23.6673
14,2020-06-28 3:00,21.3,250,0.7,0,76.6193,0,22.9634
14,2020-06-28 4:00,21.3,0,0.2,0,75.4344,0,22.8823
17,2020-06-28 5:00,21,0,0.4,0,76.8377,0,22.6745
15,2020-06-28 6:00,20.8,290,1.9,0,79.8257,0.1,22.6734
17,2020-06-28 7:00,20.7,290,0.6,0,81.9581,0.31,22.7145
21,2020-06-28 8:00,21.7,290,1.3,0,80.5451,0.57,23.6375
24,2020-06-28 9:00,23,270,0.9,0,75.8404,1.14,24.6318
33,2020-06-28 10:00,24.6,250,1.4,0,71.7843,2.05,25.9585
31,2020-06-28 11:00,25.5,270,1.6,0,63.7413,1.98,26.2537
31,2020-06-28 12:00,27.8,270,1.9,0,58.8693,3.04,28.1528
30,2020-06-28 13:00,28.6,290,1.7,0,52.6118,3.72,28.4002
28,2020-06-28 14:00,28.9,290,2.4,0,49.9467,3.16,28.4513
24,2020-06-28 15:00,29.6,270,2.4,0,46.7597,2.93,28.8318
24,2020-06-28 16:00,29.9,270,2.3,0,45.9583,2.4,29.0449
28,2020-06-28 17:00,30.2,290,2.1,0,44.7067,2.09,29.2111
29,2020-06-28 18:00,29.5,290,1.7,0,45.8183,1.33,28.6426
28,2020-06-28 19:00,28.2,290,2.1,0,48.6227,0.66,27.6446
35,2020-06-28 20:00,26.7,290,1.7,0,54.8034,0.15,26.7201
35,2020-06-28 21:00,25.8,290,1.2,0,58.7021,0,26.1527
41,2020-06-28 22:00,25.2,270,0.5,0,58.9623,0,25.5787
30,2020-06-28 23:00,25,270,1,0,59.6698,0,25.4365
31,2020-06-29 0:00,24.1,270,0.8,0,63.9736,0,24.8731
26,2020-06-29 1:00,23.5,270,0.9,0,67.709,0,24.551
21,2020-06-29 2:00,22.2,270,1.3,0,76.2543,0,23.8499
22,2020-06-29 3:00,21.7,290,0.9,0,81.7012,0,23.7162
21,2020-06-29 4:00,20.2,320,0.9,0,80.7246,0,22.1236
18,2020-06-29 5:00,20.5,290,0.7,0,79.6565,0,22.3573
23,2020-06-29 6:00,20.5,320,0.7,0,79.6565,0.13,22.3573
25,2020-06-29 7:00,21.7,0,0.4,0,75.5351,0.48,23.2938
43,2020-06-29 8:00,22.7,340,0.9,0,72.8818,0.69,24.1189
32,2020-06-29 9:00,23.8,290,1,0,70.9059,0.9,25.0866
37,2020-06-29 10:00,24.7,290,0.5,0,68.7846,0.86,25.8364
31,2020-06-29 11:00,26.1,160,1.2,0,65.6523,1.07,27.0039
34,2020-06-29 12:00,26.7,160,2.8,0,61.9393,1.52,27.3097
30,2020-06-29 13:00,27.1,140,2.8,0,59.662,1.38,27.5225
37,2020-06-29 14:00,26.8,110,3.2,0,60.7242,1.13,27.3109
28,2020-06-29 15:00,26.9,110,3.5,0,60.9319,0.91,27.4275
35,2020-06-29 16:00,26.2,110,3.8,0,61.7373,0.72,26.7945
26,2020-06-29 17:00,23,200,2.2,1.4,83.6737,0.26,25.1796
35,2020-06-29 18:00,21.7,110,2.5,4.3,85.5551,0.15,23.9774
26,2020-06-29 19:00,21.7,90,3.7,1.9,81.7012,0.1,23.7162
40,2020-06-29 20:00,21.5,90,3.6,3,82.7078,0.06,23.5805
28,2020-06-29 21:00,20.7,50,2.2,8.6,88.9246,0,23.1775
37,2020-06-29 22:00,20.2,50,4.8,10,91.7133,0,22.8471
23,2020-06-29 23:00,21.1,360,1.1,5.2,86.7622,0,23.4439
22,2020-06-30 0:00,21.7,70,4,2.2,84.7843,0,23.9254
20,2020-06-30 1:00,21.3,50,3.5,0.3,83.7283,0,23.4452
17,2020-06-30 2:00,22.8,70,4.5,0.2,73.8824,0,24.2908
17,2020-06-30 3:00,21.8,20,2.1,0.1,79.6709,0,23.6795
18,2020-06-30 4:00,20.5,50,2.7,9.1,90.4433,0,23.0722
18,2020-06-30 5:00,20.2,50,2.8,0.9,92.9812,0,22.93
14,2020-06-30 6:00,20.2,20,4.1,0.1,91.7133,0.06,22.8471
24,2020-06-30 7:00,20.2,20,2.4,0,92.9812,0.14,22.93
41,2020-06-30 8:00,20.1,20,1.7,0.6,92.708,0.26,22.8092
29,2020-06-30 9:00,20.2,200,0.7,0.4,92.9812,0.32,22.93
31,2020-06-30 10:00,20.3,290,1.3,0.4,92.8279,0.46,23.0229
28,2020-06-30 11:00,20.6,270,1.2,1.5,92.7732,0.42,23.3283
27,2020-06-30 12:00,20.4,270,1.9,1,91.8385,0.48,23.061
27,2020-06-30 13:00,20.6,290,1.5,0.7,91.5362,0.6,23.247
29,2020-06-30 14:00,20.8,290,1.5,0.7,91.6366,0.49,23.4594
27,2020-06-30 15:00,20.6,270,1.7,1.5,91.5362,0.47,23.247
26,2020-06-30 16:00,20.6,290,1.9,1.1,92.7732,0.5,23.3283
26,2020-06-30 17:00,20.1,290,1.3,2.3,91.8574,0.28,22.7537
27,2020-06-30 18:00,20.2,320,2.4,0.7,91.7133,0.24,22.8471
27,2020-06-30 19:00,20.5,230,1,0.4,84.635,0.13,22.6887
34,2020-06-30 20:00,20.3,270,0.9,0,85.6873,0.06,22.5539
31,2020-06-30 21:00,20.2,290,1.7,0,81.9925,0,22.2077
35,2020-06-30 22:00,19.2,270,1,0.5,88.5959,0,21.6181
27,2020-06-30 23:00,19.2,290,2.2,0.1,82.7494,0,21.2396
26,2020-07-01 0:00,18.7,290,1.9,0.2,85.8385,0,20.9295
22,2020-07-01 1:00,18,270,0.8,0.3,88.7238,0,20.398
